Algebraic Connectivity,Average Degree,Clique Number,Density,Diameter,Domination Number,Edge Connectivity,Girth,Group Size,Independence Number,Index,Laplacian Largest Eigenvalue,Matching Number,Maximum Degree,Minimum Degree,Number of Edges,Number of Spanning Trees,Number of Triangles,Number of Vertices,Number of Zero Eigenvalues,Radius,Second Largest Eigenvalue,Smallest Eigenvalue,Vertex Connectivity,Vertex Cover Number,Smallest Resistance Curvature,Largest Resistance Curvature,Smallest Forman Curvature,Largest Forman Curvature,Number of 3-gons,Number of 4-gons,Number of 5-gons,Number of 6-gons,Number of 7-gons,Number of 8-gons,Number of 9-gons,Number of 10-gons,Number of 11-gons,Number of 12-gons,name,boolean
1.614251,4.8,4.0,0.533333333,3.0,2,3.0,3.0,1.0,3.0,5.050654,8.212574,5.0,6.0,3.0,24.0,146706.0,19.0,10.0,0.0,2.0,-2.47992,-2.47992,3.0,7.0,-0.13415,0.630344,-2,3,16,0,0,0,0,0,0,0,0,0,P3226,True
1.676269,4.6,4.0,0.511111111,3.0,2,3.0,3.0,1.0,4.0,4.987565,9.133164,5.0,8.0,3.0,23.0,86618.0,17.0,10.0,0.0,2.0,-2.29615,-2.29615,3.0,6.0,-0.74001,0.565042195,-4,3,14,1,0,0,0,0,0,0,0,0,P3227,True
1.914317,4.6,4.0,0.511111111,3.0,2,3.0,3.0,1.0,3.0,4.848026,8.558876,5.0,7.0,3.0,23.0,101902.0,15.0,10.0,0.0,2.0,-2.59199,-2.59199,3.0,7.0,-0.56326,0.626080053,-2,2,14,1,0,0,0,0,0,0,0,0,P3228,True
1.365834,4.666666667,4.0,0.424242424,3.0,2,3.0,3.0,1.0,4.0,4.998579,8.743224,6.0,7.0,3.0,28.0,1319570.0,19.0,12.0,0.0,2.0,2.830822,-2.42925,3.0,8.0,-0.46099,0.531968197,-3,3,17,0,1,0,0,0,0,0,0,0,P3229,True
1.986095,4.909090909,4.0,0.490909091,2.0,2,3.0,3.0,1.0,4.0,5.223031,9.410262,5.0,8.0,3.0,27.0,703215.0,20.0,11.0,0.0,2.0,-2.55751,-2.55751,3.0,7.0,-0.68397,0.619416115,-5,3,18,0,0,0,0,0,0,0,0,0,P3230,True
1.583964,4.6,4.0,0.511111111,3.0,2,3.0,3.0,1.0,4.0,4.90494,8.519451,5.0,7.0,3.0,23.0,92537.0,16.0,10.0,0.0,2.0,-2.39104,-2.39104,3.0,6.0,-0.49208,0.585024911,-2,3,14,1,0,0,0,0,0,0,0,0,P3231,True
1.938828,4.727272727,4.0,0.472727273,3.0,2,3.0,3.0,1.0,4.0,5.205068,9.176215,5.0,8.0,3.0,26.0,366264.0,20.0,11.0,0.0,2.0,-2.4869,-2.4869,3.0,7.0,-0.57758,0.535812602,-5,3,16,1,0,0,0,0,0,0,0,0,P3232,True
2.438447,4.6,3.0,0.511111111,2.0,2,3.0,3.0,1.0,4.0,4.739221,7.843404,5.0,6.0,3.0,23.0,117920.0,14.0,10.0,0.0,2.0,-2.43894,-2.43894,3.0,6.0,-0.24061,0.649394974,-1,2,14,1,0,0,0,0,0,0,0,0,P3233,True
1.875129,5.0,4.0,0.454545455,3.0,2,3.0,3.0,1.0,4.0,5.262565,9.409303,6.0,8.0,3.0,30.0,3597384.0,21.0,12.0,0.0,2.0,2.527058,-2.49223,3.0,8.0,-0.68064,0.65675658,-4,2,20,0,0,0,0,0,0,0,0,0,P3234,True
2.064568,4.222222222,3.0,0.527777778,2.0,2,4.0,3.0,4.0,3.0,4.302776,7.302776,4.0,6.0,4.0,19.0,16425.0,10.0,9.0,0.0,2.0,-2.47283,-2.47283,4.0,6.0,-0.33557,0.37329726,0,2,10,2,0,0,0,0,0,0,0,0,P3235,True
2.130911,4.6,3.0,0.511111111,2.0,2,3.0,3.0,1.0,4.0,4.735089,7.805585,5.0,6.0,3.0,23.0,117254.0,14.0,10.0,0.0,2.0,-2.42854,-2.42854,3.0,6.0,-0.31634,0.647908498,-1,2,14,1,0,0,0,0,0,0,0,0,P3236,True
1.76336,4.6,4.0,0.511111111,3.0,2,3.0,3.0,1.0,4.0,5.033748,9.140925,5.0,8.0,3.0,23.0,83345.0,17.0,10.0,0.0,2.0,-2.3686,-2.3686,3.0,6.0,-0.71424,0.57272721,-5,3,14,1,0,0,0,0,0,0,0,0,P3237,True
2.0,4.8,3.0,0.533333333,3.0,2,4.0,3.0,8.0,3.0,4.9018,8.0,5.0,6.0,4.0,24.0,188160.0,16.0,10.0,0.0,2.0,-2.38955,-2.38955,4.0,7.0,-0.16335,0.478370071,-1,2,16,0,0,0,0,0,0,0,0,0,P3238,True
2.002765,4.727272727,4.0,0.472727273,3.0,2,3.0,3.0,1.0,4.0,4.975391,8.501545,5.0,7.0,3.0,26.0,497424.0,17.0,11.0,0.0,2.0,-2.43934,-2.43934,3.0,7.0,-0.44639,0.628064871,-3,2,16,1,0,0,0,0,0,0,0,0,P3239,True
1.849159,4.909090909,4.0,0.490909091,3.0,2,3.0,3.0,2.0,4.0,5.10736,7.9359,5.0,6.0,3.0,27.0,769335.0,20.0,11.0,0.0,2.0,2.425345,-2.27443,3.0,7.0,-0.1455,0.659444,-2,2,18,0,0,0,0,0,0,0,0,0,P3240,True
1.994483,4.909090909,4.0,0.490909091,3.0,2,3.0,3.0,1.0,3.0,5.045179,7.97309,5.0,6.0,3.0,27.0,858599.0,19.0,11.0,0.0,2.0,2.339246,-2.32087,3.0,8.0,-0.14793,0.72158,-2,2,18,0,0,0,0,0,0,0,0,0,P3241,True
1.833907,4.666666667,4.0,0.583333333,3.0,2,3.0,3.0,2.0,3.0,4.906026,7.637644,4.0,6.0,3.0,21.0,31734.0,17.0,9.0,1.0,2.0,-2.22436,-2.22436,3.0,6.0,-0.15293,0.657960816,-2,3,14,0,0,0,0,0,0,0,0,0,P3242,True
1.814161,4.666666667,3.0,0.424242424,3.0,2,3.0,3.0,1.0,4.0,4.85599,8.633152,6.0,7.0,3.0,28.0,1661289.0,17.0,12.0,0.0,2.0,-2.66723,-2.66723,3.0,8.0,-0.44768,0.556448577,-3,2,17,0,1,0,0,0,0,0,0,0,P3243,True
1.898914,4.909090909,4.0,0.490909091,3.0,2,3.0,3.0,1.0,4.0,5.161843,8.49795,5.0,7.0,3.0,27.0,728043.0,20.0,11.0,0.0,2.0,-2.42531,-2.42531,3.0,7.0,-0.41212,0.648060411,-3,2,18,0,0,0,0,0,0,0,0,0,P3244,True
1.519577,4.769230769,3.0,0.397435897,3.0,2,3.0,3.0,1.0,4.0,4.924872,8.180275,6.0,6.0,3.0,31.0,8383364.0,19.0,13.0,0.0,2.0,2.886681,-2.59305,3.0,9.0,-0.17419,0.562838592,-2,2,19,0,1,0,0,0,0,0,0,0,P3245,True
1.993133,4.8,4.0,0.533333333,3.0,2,3.0,3.0,2.0,3.0,4.957743,8.441766,5.0,7.0,3.0,24.0,173750.0,17.0,10.0,0.0,2.0,-2.42962,-2.42962,3.0,7.0,-0.50836,0.718554684,-2,2,16,0,0,0,0,0,0,0,0,0,P3246,True
2.016855,4.727272727,3.0,0.472727273,3.0,2,3.0,3.0,1.0,4.0,4.968023,8.880143,5.0,7.0,3.0,26.0,510166.0,16.0,11.0,0.0,2.0,-2.82204,-2.82204,3.0,7.0,-0.48401,0.581792343,-3,2,16,1,0,0,0,0,0,0,0,0,P3247,True
1.640718,4.8,4.0,0.533333333,3.0,2,3.0,3.0,2.0,4.0,5.132106,8.414214,5.0,7.0,3.0,24.0,135736.0,20.0,10.0,1.0,2.0,2.419791,-2.31445,3.0,6.0,-0.38068,0.603696,-4,3,16,0,0,0,0,0,0,0,0,0,P3248,True
1.60617,4.6,4.0,0.511111111,3.0,2,3.0,3.0,1.0,3.0,4.88289,8.208104,5.0,6.0,3.0,23.0,95915.0,16.0,10.0,0.0,2.0,-2.65019,-2.65019,3.0,7.0,-0.21558,0.594459626,-2,3,14,1,0,0,0,0,0,0,0,0,P3249,True
2.153958,4.8,4.0,0.533333333,2.0,2,3.0,3.0,1.0,4.0,5.218092,9.143212,5.0,8.0,3.0,24.0,127445.0,20.0,10.0,0.0,2.0,-2.24206,-2.24206,3.0,6.0,-0.64645,0.592375765,-5,3,16,0,0,0,0,0,0,0,0,0,P3250,True
2.049412,4.909090909,4.0,0.490909091,3.0,2,3.0,3.0,1.0,4.0,5.201264,8.811455,5.0,7.0,3.0,27.0,705886.0,20.0,11.0,0.0,2.0,-2.41003,-2.41003,3.0,7.0,-0.39579,0.641922408,-4,2,18,0,0,0,0,0,0,0,0,0,P3251,True
2.220193,4.6,4.0,0.511111111,2.0,2,3.0,3.0,1.0,4.0,4.836779,8.435424,5.0,7.0,3.0,23.0,104520.0,15.0,10.0,0.0,2.0,-2.36786,-2.36786,3.0,6.0,-0.51726,0.64698,-3,2,14,1,0,0,0,0,0,0,0,0,P3252,True
1.733685,4.222222222,4.0,0.527777778,3.0,2,3.0,3.0,1.0,3.0,4.564136,7.533287,4.0,6.0,3.0,19.0,11763.0,13.0,9.0,0.0,2.0,-2.20334,-2.20334,3.0,6.0,-0.30466,0.540637846,-2,3,11,0,1,0,0,0,0,0,0,0,P3253,True
2.198062,4.666666667,4.0,0.583333333,2.0,1,3.0,3.0,4.0,4.0,5.137794,9.0,4.0,8.0,3.0,21.0,26199.0,19.0,9.0,1.0,1.0,-2.4521,-2.4521,3.0,5.0,-0.68081,0.590628111,-6,3,14,0,0,0,0,0,0,0,0,0,P3254,True
2.070942,4.8,4.0,0.533333333,2.0,2,3.0,3.0,2.0,3.0,5.094708,9.345386,5.0,8.0,3.0,24.0,147554.0,18.0,10.0,0.0,2.0,-2.61218,-2.61218,3.0,7.0,-0.74825,0.631831848,-3,2,16,0,0,0,0,0,0,0,0,0,P3255,True
1.956313,4.833333333,4.0,0.439393939,3.0,2,3.0,3.0,1.0,4.0,5.017091,8.453911,6.0,7.0,3.0,29.0,2612918.0,19.0,12.0,0.0,2.0,2.497888,-2.30722,3.0,8.0,-0.45289,0.658521886,-3,2,18,1,0,0,0,0,0,0,0,0,P3256,True
1.908217,4.222222222,3.0,0.527777778,3.0,2,3.0,3.0,1.0,3.0,4.34481,7.200253,4.0,5.0,3.0,19.0,15272.0,10.0,9.0,0.0,2.0,-2.3684,-2.3684,3.0,6.0,-0.03053,0.584032657,-1,2,10,2,0,0,0,0,0,0,0,0,P3257,True
2.381966,4.0,3.0,0.666666667,2.0,2,3.0,3.0,4.0,3.0,4.097081,7.0,3.0,5.0,3.0,14.0,1045.0,8.0,7.0,1.0,2.0,-2.51355,-2.51355,3.0,4.0,-0.12012,0.659072055,1,3,8,1,0,0,0,0,0,0,0,0,P3258,True
2.075647,4.909090909,4.0,0.490909091,3.0,2,3.0,3.0,1.0,4.0,5.171764,9.080058,5.0,7.0,3.0,27.0,742874.0,19.0,11.0,0.0,2.0,-2.76353,-2.76353,3.0,7.0,-0.41354,0.654126245,-4,2,18,0,0,0,0,0,0,0,0,0,P3259,True
2.221543,4.8,4.0,0.533333333,2.0,2,3.0,3.0,2.0,4.0,5.153343,9.21862,5.0,8.0,3.0,24.0,136928.0,19.0,10.0,0.0,2.0,-2.32363,-2.32363,3.0,6.0,-0.69351,0.622768335,-4,2,16,0,0,0,0,0,0,0,0,0,P3260,True
2.114561,4.6,4.0,0.511111111,2.0,2,3.0,3.0,1.0,5.0,5.106878,9.091116,5.0,8.0,3.0,23.0,75135.0,18.0,10.0,1.0,2.0,-2.39355,-2.39355,3.0,5.0,-0.61646,0.523388608,-5,2,14,1,0,0,0,0,0,0,0,0,P3261,True
2.09508,4.25,4.0,0.607142857,2.0,2,3.0,3.0,1.0,3.0,4.463248,7.244406,4.0,6.0,3.0,17.0,4416.0,12.0,8.0,0.0,2.0,-2.24358,-2.24358,3.0,5.0,-0.25073,0.637312262,-1,3,10,1,0,0,0,0,0,0,0,0,P3262,True
1.761262,4.6,4.0,0.511111111,3.0,2,3.0,3.0,1.0,3.0,4.85771,8.080075,5.0,6.0,3.0,23.0,96000.0,16.0,10.0,0.0,2.0,-2.43053,-2.43053,3.0,7.0,-0.24944,0.589901895,-2,3,14,1,0,0,0,0,0,0,0,0,P3263,True
1.888321,4.4,3.0,0.488888889,2.0,2,3.0,3.0,2.0,4.0,4.685265,8.550839,5.0,7.0,3.0,22.0,62496.0,13.0,10.0,0.0,2.0,-2.55281,-2.55281,3.0,6.0,-0.55269,0.53112915,-2,2,13,0,1,0,0,0,0,0,0,0,P3264,True
2.585786,4.25,4.0,0.607142857,2.0,2,3.0,3.0,4.0,4.0,4.529855,7.236068,4.0,6.0,3.0,17.0,4200.0,12.0,8.0,0.0,2.0,-2.26169,-2.26169,3.0,4.0,-0.2473,0.618249996,-2,2,10,1,0,0,0,0,0,0,0,0,P3265,True
1.962513,4.6,4.0,0.511111111,3.0,2,3.0,3.0,1.0,3.0,4.858415,8.058402,5.0,6.0,3.0,23.0,97648.0,16.0,10.0,0.0,2.0,-2.37387,-2.37387,3.0,7.0,-0.23642,0.608851726,-2,2,14,1,0,0,0,0,0,0,0,0,P3266,True
1.850604,4.833333333,4.0,0.439393939,3.0,2,3.0,3.0,1.0,5.0,5.140586,9.501628,6.0,8.0,3.0,29.0,2287249.0,19.0,12.0,0.0,2.0,-2.67317,-2.67317,3.0,7.0,-0.6812,0.608335668,-5,2,18,1,0,0,0,0,0,0,0,0,P3267,True
2.03584,4.909090909,4.0,0.490909091,2.0,2,3.0,3.0,2.0,4.0,5.304814,10.34972,5.0,9.0,3.0,27.0,634725.0,20.0,11.0,0.0,2.0,-2.88315,-2.88315,3.0,7.0,-0.92742,0.575838367,-4,2,18,0,0,0,0,0,0,0,0,0,P3268,True
1.975279,4.25,4.0,0.607142857,2.0,1,3.0,3.0,1.0,3.0,4.58302,8.0,4.0,7.0,3.0,17.0,4014.0,13.0,8.0,0.0,1.0,-2.27684,-2.27684,3.0,5.0,-0.58498,0.60254387,-3,3,10,1,0,0,0,0,0,0,0,0,P3269,True
2.144227,4.25,4.0,0.607142857,2.0,2,3.0,3.0,2.0,3.0,4.512631,7.236068,4.0,6.0,3.0,17.0,4320.0,12.0,8.0,0.0,2.0,-2.36992,-2.36992,3.0,5.0,-0.25011,0.623524039,-2,3,10,1,0,0,0,0,0,0,0,0,P3270,True
2.011143,4.909090909,3.0,0.490909091,3.0,2,4.0,3.0,1.0,3.0,5.066109,8.737784,5.0,7.0,4.0,27.0,860058.0,18.0,11.0,0.0,2.0,-2.66618,-2.66618,4.0,8.0,-0.47183,0.495451257,-3,2,18,0,0,0,0,0,0,0,0,0,P3271,True
1.87015,4.4,4.0,0.488888889,3.0,2,3.0,3.0,1.0,4.0,4.716485,7.661118,5.0,6.0,3.0,22.0,58200.0,15.0,10.0,0.0,2.0,-2.0,-2.0,3.0,6.0,-0.26162,0.566939753,-3,2,13,0,1,0,0,0,0,0,0,0,P3272,True
1.658445,4.6,4.0,0.511111111,3.0,2,3.0,3.0,1.0,4.0,4.868072,8.3245,5.0,7.0,3.0,23.0,98441.0,16.0,10.0,0.0,2.0,-2.43841,-2.43841,3.0,6.0,-0.4525,0.609854463,-3,3,14,1,0,0,0,0,0,0,0,0,P3273,True
1.961473,4.6,4.0,0.511111111,2.0,2,3.0,3.0,1.0,4.0,4.831481,8.480133,5.0,7.0,3.0,23.0,102832.0,15.0,10.0,1.0,2.0,-2.58363,-2.58363,3.0,6.0,-0.57539,0.633535,-3,2,14,1,0,0,0,0,0,0,0,0,P3274,True
1.959811,4.727272727,4.0,0.472727273,3.0,2,3.0,3.0,1.0,4.0,4.947653,7.918983,5.0,6.0,3.0,26.0,507817.0,17.0,11.0,0.0,2.0,-2.48472,-2.48472,3.0,7.0,-0.20618,0.643358766,-2,2,16,1,0,0,0,0,0,0,0,0,P3275,True
2.037767,4.444444444,4.0,0.555555556,2.0,2,3.0,3.0,1.0,3.0,4.610046,7.665045,4.0,6.0,3.0,20.0,22884.0,13.0,9.0,0.0,2.0,-2.34711,-2.34711,3.0,6.0,-0.31468,0.667346164,-2,2,12,1,0,0,0,0,0,0,0,0,P3276,True
1.68672,4.8,4.0,0.533333333,3.0,2,3.0,3.0,1.0,3.0,5.069078,8.540139,5.0,7.0,3.0,24.0,145441.0,19.0,10.0,0.0,2.0,-2.38469,-2.38469,3.0,7.0,-0.41579,0.62459426,-3,3,16,0,0,0,0,0,0,0,0,0,P3277,True
1.935509,4.727272727,4.0,0.472727273,3.0,2,3.0,3.0,1.0,4.0,4.890422,7.922342,5.0,6.0,3.0,26.0,548760.0,17.0,11.0,0.0,2.0,2.361228,-2.34674,3.0,7.0,-0.24107,0.677484,-2,2,16,1,0,0,0,0,0,0,0,0,P3278,True
1.554008369,4.0,3.0,0.5,3.0,2,3.0,3.0,1.0,3.0,4.105215435,6.678074364,4.0,5.0,3.0,18.0,9158.0,9.0,9.0,0.0,2.0,-2.246106797,-2.246106797,3.0,6.0,-0.14336729,0.4795952852358436,-1,2,9,1,1,0,0,0,0,0,0,0,P3279,True
1.994238863,4.8,4.0,0.5333333333333333,3.0,2,3.0,3.0,2.0,4.0,5.141328066,8.510277986,5.0,7.0,3.0,24.0,139159.0,19.0,10.0,0.0,2.0,-2.485418456,-2.485418456,3.0,6.0,-0.396110927,0.6375378641945915,-4,3,16,0,0,0,0,0,0,0,0,0,P3280,True
2.096788074,4.727272727272728,4.0,0.4727272727272727,3.0,2,3.0,3.0,2.0,4.0,4.968249934,8.359717014,5.0,7.0,3.0,26.0,492709.0,18.0,11.0,0.0,2.0,-2.273461217,-2.273461217,3.0,7.0,-0.442715392,0.6227944087961286,-3,2,16,1,0,0,0,0,0,0,0,0,P3281,True
1.485353655,4.666666666666667,4.0,0.5833333333333334,3.0,2,3.0,3.0,2.0,3.0,4.943380913,7.48778337,4.0,6.0,3.0,21.0,29085.0,19.0,9.0,1.0,2.0,2.414213562,-2.0,3.0,6.0,-0.130782484,0.6107827139636636,-2,3,14,0,0,0,0,0,0,0,0,0,P3282,True
1.838836985,4.6,3.0,0.5111111111111111,3.0,2,3.0,3.0,2.0,3.0,4.759343846,7.930610533,5.0,6.0,3.0,23.0,114296.0,14.0,10.0,0.0,2.0,-2.482702158,-2.482702158,3.0,7.0,-0.253006846,0.5928482734197396,-1,2,14,1,0,0,0,0,0,0,0,0,P3283,True
1.957608237,4.6,4.0,0.5111111111111111,2.0,2,3.0,3.0,1.0,4.0,5.016214362,9.215579916,5.0,8.0,3.0,23.0,82199.0,17.0,10.0,0.0,2.0,-2.594272698,-2.594272698,3.0,6.0,-0.741212279,0.5451125798030882,-4,3,14,1,0,0,0,0,0,0,0,0,P3284,True
2.116594865,5.0,4.0,0.4545454545454545,3.0,2,3.0,3.0,1.0,5.0,5.466505804,9.634972722,6.0,8.0,3.0,30.0,2637669.0,24.0,12.0,0.0,2.0,-2.361155935,-2.361155935,3.0,7.0,-0.55109742,0.5419966258253797,-6,2,20,0,0,0,0,0,0,0,0,0,P3285,True
1.723357496,4.0,3.0,0.5714285714285714,3.0,2,3.0,3.0,1.0,3.0,4.205017986,7.220480393,4.0,6.0,3.0,16.0,2799.0,9.0,8.0,0.0,2.0,-2.570514165,-2.570514165,3.0,5.0,-0.342333097,0.5269954701100056,-1,3,8,2,0,0,0,0,0,0,0,0,P3286,True
2.052932334,4.8,4.0,0.5333333333333333,2.0,2,3.0,3.0,2.0,4.0,5.203561145,8.478746342,5.0,7.0,3.0,24.0,128800.0,20.0,10.0,0.0,2.0,-2.246979604,-2.246979604,3.0,6.0,-0.377158678,0.5905495324805696,-4,2,16,0,0,0,0,0,0,0,0,0,P3287,True
1.973584744,4.8,4.0,0.5333333333333333,2.0,1,3.0,3.0,1.0,4.0,5.331676165,10.0,5.0,9.0,3.0,24.0,112914.0,22.0,10.0,0.0,1.0,-2.275847449,-2.275847449,3.0,6.0,-0.860812262,0.5416659694911841,-6,3,16,0,0,0,0,0,0,0,0,0,P3288,True
1.746075738,4.444444444444445,4.0,0.5555555555555556,3.0,2,3.0,3.0,1.0,4.0,4.855079924,8.1270041,4.0,7.0,3.0,20.0,17379.0,16.0,9.0,0.0,2.0,-2.237711116,-2.237711116,3.0,5.0,-0.480299536,0.5679478754960948,-3,3,12,1,0,0,0,0,0,0,0,0,P3289,True
1.932925083,4.4,3.0,0.4888888888888889,3.0,2,3.0,3.0,1.0,3.0,4.53218921,7.425248983,5.0,6.0,3.0,22.0,74352.0,13.0,10.0,0.0,2.0,-2.282706232,-2.282706232,3.0,7.0,-0.31094267,0.5592079885673372,-1,2,13,0,1,0,0,0,0,0,0,0,P3290,True
2.013254175,4.8,4.0,0.5333333333333333,2.0,2,3.0,3.0,1.0,3.0,5.045707958,8.608721295,5.0,7.0,3.0,24.0,157848.0,18.0,10.0,0.0,2.0,-2.320089376,-2.320089376,3.0,7.0,-0.448339806,0.6666621253636181,-4,3,16,0,0,0,0,0,0,0,0,0,P3291,True
2.267949192,4.25,3.0,0.6071428571428571,2.0,2,3.0,3.0,4.0,3.0,4.427209191,8.0,4.0,6.0,3.0,17.0,4680.0,10.0,8.0,1.0,2.0,-2.767411635,-2.767411635,3.0,5.0,-0.394524344,0.6304778106484819,0,3,10,1,0,0,0,0,0,0,0,0,P3292,True
2.009538735,4.6,4.0,0.5111111111111111,3.0,2,3.0,3.0,1.0,3.0,4.882988419,8.412240829,5.0,7.0,3.0,23.0,95495.0,16.0,10.0,0.0,2.0,-2.437186928,-2.437186928,3.0,7.0,-0.44788693,0.5907120395284743,-3,3,14,1,0,0,0,0,0,0,0,0,P3293,True
1.901557608,4.444444444444445,4.0,0.5555555555555556,2.0,1,3.0,3.0,1.0,4.0,4.906664928,9.0,4.0,8.0,3.0,20.0,17035.0,16.0,9.0,1.0,1.0,-2.464250355,-2.464250355,3.0,5.0,-0.753818947,0.5576976054106019,-5,3,12,1,0,0,0,0,0,0,0,0,P3294,True
1.603387313,5.0,4.0,0.4545454545454545,3.0,2,3.0,3.0,1.0,4.0,5.336063113,9.498958682,6.0,8.0,3.0,30.0,3237693.0,22.0,12.0,0.0,2.0,2.752868998,-2.703995422,3.0,8.0,-0.612241465,0.603089534,-5,2,20,0,0,0,0,0,0,0,0,0,P3295,True
1.823714191,5.0,4.0,0.4545454545454545,3.0,2,3.0,3.0,1.0,4.0,5.269811457,8.507043954,6.0,7.0,3.0,30.0,3413389.0,22.0,12.0,0.0,2.0,2.610234357,-2.427596254,3.0,8.0,-0.376798037,0.6265226740096042,-3,2,20,0,0,0,0,0,0,0,0,0,P3296,True
2.17766552,4.909090909090909,3.0,0.4909090909090909,3.0,2,4.0,3.0,2.0,4.0,5.035393359,8.179104,5.0,6.0,4.0,27.0,890351.0,18.0,11.0,0.0,2.0,-2.438945666,-2.438945666,4.0,7.0,-0.159393537,0.4930900785695742,-2,2,18,0,0,0,0,0,0,0,0,0,P3297,True
2.0,4.222222222222222,3.0,0.5277777777777778,2.0,2,3.0,3.0,2.0,3.0,4.350960946,7.0,4.0,5.0,3.0,19.0,15120.0,11.0,9.0,0.0,2.0,-2.0,-2.0,3.0,6.0,-0.10985734,0.5747608637966111,0,2,11,0,1,0,0,0,0,0,0,0,P3298,True
1.893170067,4.545454545454546,4.0,0.4545454545454545,3.0,2,3.0,3.0,1.0,4.0,4.900695073,8.870830087,5.0,7.0,3.0,25.0,276232.0,16.0,11.0,0.0,2.0,-2.549259313,-2.549259313,3.0,7.0,-0.502697392,0.5445811631936203,-3,2,15,0,1,0,0,0,0,0,0,0,P3299,True
2.134804897,4.6,4.0,0.5111111111111111,3.0,2,3.0,3.0,1.0,4.0,4.914848802,8.096187092,5.0,6.0,3.0,23.0,91888.0,16.0,10.0,0.0,2.0,-2.455754836,-2.455754836,3.0,6.0,-0.248416953,0.5825407050452084,-2,2,14,1,0,0,0,0,0,0,0,0,P3300,True
1.927664513,4.909090909090909,4.0,0.4909090909090909,3.0,2,3.0,3.0,1.0,4.0,5.190162939,8.764959434,5.0,7.0,3.0,27.0,703984.0,20.0,11.0,0.0,2.0,-2.600607582,-2.600607582,3.0,7.0,-0.394678204,0.6321935277876523,-3,2,18,0,0,0,0,0,0,0,0,0,P3301,True
1.742038048,5.076923076923077,4.0,0.4230769230769231,3.0,2,3.0,3.0,1.0,5.0,5.505527366,9.987913667,6.0,8.0,3.0,33.0,13480202.0,24.0,13.0,0.0,2.0,-2.895939306,-2.895939306,3.0,8.0,-0.544729862,0.5523459972262835,-5,2,22,0,0,0,0,0,0,0,0,0,P3302,True
1.941040633,4.909090909090909,4.0,0.4909090909090909,2.0,2,3.0,3.0,2.0,4.0,5.301300911,10.34994413,5.0,9.0,3.0,27.0,636064.0,20.0,11.0,0.0,2.0,-2.883585037,-2.883585037,3.0,7.0,-0.927201999,0.574810151,-4,2,18,0,0,0,0,0,0,0,0,0,P3303,True
2.02677256,4.444444444444445,4.0,0.5555555555555556,2.0,2,3.0,3.0,1.0,3.0,4.714206508,8.223714542,4.0,7.0,3.0,20.0,20704.0,14.0,9.0,0.0,2.0,-2.300664899,-2.300664899,3.0,6.0,-0.536748709,0.6226502040186707,-3,3,12,1,0,0,0,0,0,0,0,0,P3304,True
1.90038202,4.727272727272728,3.0,0.4727272727272727,3.0,2,3.0,3.0,1.0,4.0,4.885754707,8.106613289,5.0,6.0,3.0,26.0,554794.0,16.0,11.0,0.0,2.0,-2.45101468,-2.45101468,3.0,7.0,-0.262118985,0.6253102965815235,-2,2,16,1,0,0,0,0,0,0,0,0,P3305,True
2.069677198,3.7142857142857135,3.0,0.6190476190476191,2.0,2,3.0,3.0,1.0,3.0,3.817182471,6.611112893,3.0,5.0,3.0,13.0,633.0,6.0,7.0,1.0,2.0,-2.517525223,-2.517525223,3.0,4.0,-0.19900754,0.5747337763268429,1,3,6,2,0,0,0,0,0,0,0,0,P3306,True
1.861364748,5.0,4.0,0.4545454545454545,3.0,2,3.0,3.0,1.0,4.0,5.385912863,10.34305997,6.0,9.0,3.0,30.0,3044526.0,22.0,12.0,0.0,2.0,-2.811094843,-2.811094843,3.0,8.0,-0.874666549,0.5728355745085928,-5,2,20,0,0,0,0,0,0,0,0,0,P3307,True
1.738244172,4.666666666666667,4.0,0.4242424242424242,3.0,2,3.0,3.0,1.0,4.0,4.933663907,8.349081106,6.0,7.0,3.0,28.0,1518524.0,18.0,12.0,0.0,2.0,-2.368901854,-2.368901854,3.0,8.0,-0.443507567,0.6024705539873021,-3,2,17,0,1,0,0,0,0,0,0,0,P3308,True
1.988652476,4.0,4.0,0.5714285714285714,2.0,2,3.0,3.0,1.0,3.0,4.245282246,7.195887045,4.0,6.0,3.0,16.0,2688.0,10.0,8.0,0.0,2.0,-2.0,-2.0,3.0,5.0,-0.349419779,0.5865735070388702,-1,2,9,0,1,0,0,0,0,0,0,0,P3309,True
1.833030293,4.909090909090909,4.0,0.4909090909090909,3.0,2,3.0,3.0,1.0,4.0,5.127504007,8.759461536,5.0,7.0,3.0,27.0,770451.0,19.0,11.0,0.0,2.0,-2.644699858,-2.644699858,3.0,7.0,-0.426657131,0.6609594626093545,-3,2,18,0,0,0,0,0,0,0,0,0,P3310,True
1.878416177,5.0,4.0,0.4545454545454545,3.0,2,3.0,3.0,1.0,4.0,5.190445466,8.641097744,6.0,7.0,3.0,30.0,3866424.0,21.0,12.0,1.0,2.0,2.510142446,-2.450361698,3.0,8.0,-0.41050109,0.6665654164126471,-3,2,20,0,0,0,0,0,0,0,0,0,P3311,True
1.90789817,5.0,4.0,0.4545454545454545,3.0,2,3.0,3.0,1.0,4.0,5.297407225,9.601191071,6.0,8.0,3.0,30.0,3431872.0,21.0,12.0,0.0,2.0,-2.793064187,-2.793064187,3.0,8.0,-0.649211891,0.6184140950794907,-4,2,20,0,0,0,0,0,0,0,0,0,P3312,True
